timestamp,tps,rtps,wtps,bread/s,bwrtn/s
2018-06-24 15:57:01 UTC,3.05,0.0,3.05,0.0,24.8
2018-06-24 15:58:01 UTC,2.68,0.0,2.68,0.0,21.85
2018-06-24 15:59:01 UTC,3.09,0.0,3.09,0.0,25.1
2018-06-24 16:00:01 UTC,4.58,0.65,3.93,25.98,33.04
2018-06-24 16:01:01 UTC,2.85,0.0,2.85,0.0,26.13
2018-06-24 16:02:01 UTC,2.98,0.0,2.98,0.0,24.13
2018-06-24 16:03:01 UTC,2.7,0.0,2.7,0.0,24.0
2018-06-24 16:04:01 UTC,2.95,0.03,2.92,0.4,23.61
2018-06-24 16:05:01 UTC,2.83,0.17,2.67,8.4,21.61
2018-06-24 16:06:01 UTC,3.32,0.0,3.32,0.0,26.8
2018-06-24 16:07:01 UTC,2.7,0.0,2.7,0.0,22.14
2018-06-24 16:08:01 UTC,3.03,0.0,3.03,0.0,24.54
2018-06-24 16:09:01 UTC,2.4,0.0,2.4,0.0,20.94
2018-06-24 16:10:01 UTC,3.8,0.38,3.42,15.6,27.6
2018-06-24 16:11:01 UTC,2.98,0.0,2.98,0.0,25.74
2018-06-24 16:12:01 UTC,2.77,0.0,2.77,0.0,22.54
2018-06-24 16:13:01 UTC,2.59,0.0,2.59,0.0,21.08
2018-06-24 16:14:01 UTC,3.13,0.0,3.13,0.0,25.19
2018-06-24 16:15:01 UTC,2.83,0.0,2.83,0.0,23.2
2018-06-24 16:16:01 UTC,3.07,0.0,3.07,0.0,24.67
2018-06-24 16:17:01 UTC,2.83,0.0,2.83,0.0,22.8
2018-06-24 16:18:01 UTC,3.2,0.0,3.2,0.0,25.99
2018-06-24 16:19:01 UTC,2.74,0.0,2.74,0.0,22.42
2018-06-24 16:20:01 UTC,2.9,0.0,2.9,0.0,25.33
2018-06-24 16:21:01 UTC,3.22,0.0,3.22,0.0,26.13
2018-06-24 16:22:01 UTC,3.1,0.0,3.1,0.0,25.06
2018-06-24 16:23:01 UTC,2.47,0.0,2.47,0.0,21.33
2018-06-24 16:24:01 UTC,2.85,0.0,2.85,0.0,22.92
2018-06-24 16:25:01 UTC,3.25,0.0,3.25,0.0,26.81
2018-06-24 16:26:01 UTC,2.77,0.0,2.77,0.0,23.87
2018-06-24 16:27:01 UTC,3.05,0.0,3.05,0.0,24.8
2018-06-24 16:28:01 UTC,2.57,0.0,2.57,0.0,22.82
2018-06-24 16:29:01 UTC,2.95,0.0,2.95,0.0,23.86
2018-06-24 16:30:01 UTC,5.1,1.23,3.87,29.86,33.19
2018-06-24 16:31:01 UTC,7.2,3.8,3.4,116.71,31.21
2018-06-24 16:32:01 UTC,3.35,0.05,3.3,3.2,26.67
2018-06-24 16:33:01 UTC,2.47,0.0,2.47,0.0,21.88
2018-06-24 16:34:01 UTC,3.0,0.0,3.0,0.0,24.4
2018-06-24 16:35:01 UTC,2.73,0.0,2.73,0.0,22.13
2018-06-24 16:36:01 UTC,3.57,0.02,3.55,0.13,28.93
2018-06-24 16:37:01 UTC,2.8,0.35,2.45,17.07,21.07
2018-06-24 16:38:01 UTC,2.97,0.0,2.97,0.0,24.0
2018-06-24 16:39:01 UTC,2.77,0.0,2.77,0.0,22.54
2018-06-24 16:40:01 UTC,3.47,0.05,3.42,4.53,27.6
2018-06-24 16:41:01 UTC,2.89,0.02,2.87,0.13,23.23
2018-06-24 16:42:01 UTC,3.08,0.0,3.08,0.0,25.03
2018-06-24 16:43:01 UTC,2.83,0.0,2.83,0.0,23.2
2018-06-24 16:44:01 UTC,5.6,2.6,3.0,62.16,24.15
2018-06-24 16:45:01 UTC,2.92,0.07,2.85,0.67,25.34
2018-06-24 16:46:01 UTC,3.1,0.0,3.1,0.0,25.07
2018-06-24 16:47:01 UTC,2.88,0.0,2.88,0.0,23.46
2018-06-24 16:48:01 UTC,3.19,0.0,3.19,0.0,25.76
2018-06-24 16:49:01 UTC,2.65,0.0,2.65,0.0,21.72
2018-06-24 16:50:01 UTC,3.54,0.12,3.42,1.87,27.77
2018-06-24 16:51:01 UTC,3.02,0.0,3.02,0.0,24.56
2018-06-24 16:52:01 UTC,3.16,0.05,3.11,4.39,24.88
2018-06-24 16:53:01 UTC,2.65,0.0,2.65,0.0,21.47
2018-06-24 16:54:01 UTC,2.88,0.0,2.88,0.0,23.47
2018-06-24 16:55:01 UTC,2.84,0.0,2.84,0.0,22.69
2018-06-24 16:56:01 UTC,3.72,0.0,3.72,0.0,30.13
2018-06-24 16:57:01 UTC,2.77,0.0,2.77,0.0,22.93
2018-06-24 16:58:01 UTC,2.96,0.0,2.96,0.0,24.24
2018-06-24 16:59:01 UTC,2.93,0.0,2.93,0.0,23.72
2018-06-24 17:00:01 UTC,4.18,0.12,4.07,1.07,33.33
2018-06-24 17:01:01 UTC,2.83,0.0,2.83,0.0,22.68
2018-06-24 17:02:01 UTC,3.27,0.0,3.27,0.0,26.28
2018-06-24 17:03:01 UTC,2.6,0.0,2.6,0.0,21.31
2018-06-24 17:04:01 UTC,2.98,0.0,2.98,0.0,24.26
2018-06-24 17:05:01 UTC,2.75,0.0,2.75,0.0,22.41
2018-06-24 17:06:01 UTC,7.41,3.7,3.7,165.77,32.57
2018-06-24 17:07:01 UTC,3.53,0.0,3.53,0.0,32.52
2018-06-24 17:08:01 UTC,2.88,0.0,2.88,0.0,23.47
2018-06-24 17:09:01 UTC,2.52,0.0,2.52,0.0,22.55
2018-06-24 17:10:01 UTC,3.6,0.12,3.49,1.6,28.96
2018-06-24 17:11:01 UTC,2.75,0.0,2.75,0.0,23.46
2018-06-24 17:12:01 UTC,3.05,0.0,3.05,0.0,24.55
2018-06-24 17:13:01 UTC,2.78,0.0,2.78,0.0,22.37
2018-06-24 17:14:01 UTC,3.3,0.02,3.28,0.13,26.68
2018-06-24 17:15:01 UTC,3.69,1.22,2.47,42.98,19.75
2018-06-24 17:16:01 UTC,3.42,0.05,3.37,0.4,27.33
2018-06-24 17:17:01 UTC,3.12,0.0,3.12,0.0,25.2
2018-06-24 17:18:01 UTC,2.55,0.0,2.55,0.0,20.66
2018-06-24 17:19:01 UTC,3.97,0.38,3.59,80.75,29.36
2018-06-24 17:20:01 UTC,3.41,0.32,3.1,3.46,25.18
2018-06-24 17:21:01 UTC,4.22,1.13,3.08,41.21,25.2
2018-06-24 17:22:01 UTC,3.1,0.0,3.1,0.0,25.33
2018-06-24 17:23:01 UTC,2.62,0.0,2.62,0.0,21.2
2018-06-24 17:24:01 UTC,3.27,0.07,3.2,0.67,26.0
2018-06-24 17:25:01 UTC,2.59,0.1,2.49,2.14,21.63
2018-06-24 17:26:01 UTC,3.27,0.0,3.27,0.0,26.39
2018-06-24 17:27:01 UTC,2.87,0.0,2.87,0.0,23.33
2018-06-24 17:28:01 UTC,2.95,0.0,2.95,0.0,24.02
2018-06-24 17:29:01 UTC,2.65,0.0,2.65,0.0,22.66
2018-06-24 17:30:01 UTC,3.53,0.33,3.19,3.73,28.09
2018-06-24 17:31:01 UTC,3.57,0.87,2.7,12.81,24.29
2018-06-24 17:32:01 UTC,3.22,0.0,3.22,0.0,26.12
2018-06-24 17:33:01 UTC,2.9,0.0,2.9,0.0,24.53
2018-06-24 17:34:01 UTC,2.62,0.0,2.62,0.0,21.08
2018-06-24 17:35:01 UTC,3.4,0.0,3.4,0.0,28.01
2018-06-24 17:36:01 UTC,3.07,0.0,3.07,0.0,25.19
2018-06-24 17:37:01 UTC,2.77,0.0,2.77,0.0,22.42
2018-06-24 17:38:01 UTC,2.81,0.0,2.81,0.0,22.78
2018-06-24 17:39:01 UTC,3.03,0.0,3.03,0.0,24.4
2018-06-24 17:40:01 UTC,2.82,0.02,2.8,0.13,22.41
2018-06-24 17:41:01 UTC,3.23,0.0,3.23,0.0,26.11
2018-06-24 17:42:01 UTC,2.68,0.0,2.68,0.0,21.87
2018-06-24 17:43:01 UTC,3.22,0.0,3.22,0.0,26.01
2018-06-24 17:44:01 UTC,2.7,0.07,2.63,0.53,21.34
2018-06-24 17:45:01 UTC,3.07,0.0,3.07,0.0,24.66
2018-06-24 17:46:01 UTC,3.04,0.0,3.04,0.0,24.56
2018-06-24 17:47:01 UTC,3.15,0.0,3.15,0.0,25.45
2018-06-24 17:48:01 UTC,2.47,0.0,2.47,0.0,19.99
2018-06-24 17:49:01 UTC,3.02,0.0,3.02,0.0,24.43
2018-06-24 17:50:01 UTC,3.27,0.0,3.27,0.0,27.59
2018-06-24 17:51:01 UTC,2.92,0.0,2.92,0.0,23.46
2018-06-24 17:52:01 UTC,3.22,0.0,3.22,0.0,26.02
2018-06-24 17:53:01 UTC,2.72,0.0,2.72,0.0,21.86
2018-06-24 17:54:01 UTC,2.92,0.0,2.92,0.0,23.6
2018-06-24 17:55:01 UTC,2.87,0.0,2.87,0.0,23.34
2018-06-24 17:56:01 UTC,3.22,0.0,3.22,0.0,26.0
2018-06-24 17:57:01 UTC,2.75,0.0,2.75,0.0,23.74
2018-06-24 17:58:01 UTC,2.95,0.0,2.95,0.0,23.86
2018-06-24 17:59:01 UTC,2.78,0.0,2.78,0.0,24.27
2018-06-24 18:00:01 UTC,4.06,0.0,4.06,0.0,33.44
2018-06-24 18:01:01 UTC,2.97,0.05,2.92,0.53,24.8
2018-06-24 18:02:01 UTC,3.3,0.0,3.3,0.0,26.56
2018-06-24 18:03:01 UTC,2.75,0.0,2.75,0.0,22.27
2018-06-24 18:04:01 UTC,3.08,0.0,3.08,0.0,24.9
2018-06-24 18:05:01 UTC,2.9,0.0,2.9,0.0,23.2
2018-06-24 18:06:01 UTC,3.08,0.0,3.08,0.0,25.6
2018-06-24 18:07:01 UTC,3.12,0.0,3.12,0.0,25.34
2018-06-24 18:08:01 UTC,2.3,0.0,2.3,0.0,18.39
2018-06-24 18:09:01 UTC,3.35,0.0,3.35,0.0,27.22
2018-06-24 18:10:01 UTC,2.63,0.0,2.63,0.0,21.07
2018-06-24 18:11:01 UTC,3.02,0.0,3.02,0.0,26.28
2018-06-24 18:12:01 UTC,3.2,0.0,3.2,0.0,26.01
2018-06-24 18:13:01 UTC,2.8,0.0,2.8,0.0,22.78
2018-06-24 18:14:01 UTC,3.32,0.0,3.32,0.0,27.08
2018-06-24 18:15:01 UTC,2.35,0.0,2.35,0.0,23.47
2018-06-24 18:16:01 UTC,3.43,0.0,3.43,0.0,27.73
2018-06-24 18:17:01 UTC,2.7,0.0,2.7,0.0,21.72
2018-06-24 18:18:01 UTC,2.98,0.0,2.98,0.0,24.27
2018-06-24 18:19:01 UTC,2.83,0.0,2.83,0.0,22.94
2018-06-24 18:20:01 UTC,3.47,0.0,3.47,0.0,28.94
2018-06-24 18:21:01 UTC,3.02,0.0,3.02,0.0,25.5
2018-06-24 18:22:01 UTC,2.81,0.0,2.81,0.0,22.65
2018-06-24 18:23:01 UTC,3.67,0.87,2.8,31.87,22.53
2018-06-24 18:24:01 UTC,3.53,0.05,3.48,0.4,42.01
2018-06-24 18:25:01 UTC,2.68,0.0,2.68,0.0,21.59
2018-06-24 18:26:01 UTC,3.27,0.0,3.27,0.0,26.8
2018-06-24 18:27:01 UTC,2.87,0.0,2.87,0.0,23.06
2018-06-24 18:28:01 UTC,2.67,0.0,2.67,0.0,23.5
2018-06-24 18:29:01 UTC,2.81,0.0,2.81,0.0,22.64
2018-06-24 18:30:01 UTC,6.28,1.4,4.88,71.35,40.94
2018-06-24 18:31:01 UTC,10.75,3.52,7.23,297.47,529.87
2018-06-24 18:32:01 UTC,2.8,0.02,2.78,0.13,22.54
2018-06-24 18:33:01 UTC,2.78,0.0,2.78,0.0,22.54
2018-06-24 18:34:01 UTC,2.85,0.0,2.85,0.0,23.2
2018-06-24 18:35:01 UTC,2.75,0.0,2.75,0.0,22.4
2018-06-24 18:36:01 UTC,3.08,0.0,3.08,0.0,26.8
2018-06-24 18:37:01 UTC,2.77,0.0,2.77,0.0,22.4
2018-06-24 18:38:01 UTC,2.9,0.0,2.9,0.0,24.65
2018-06-24 18:39:01 UTC,2.65,0.0,2.65,0.0,21.21
2018-06-24 18:40:01 UTC,2.98,0.0,2.98,0.0,24.8
2018-06-24 18:41:01 UTC,3.1,0.0,3.1,0.0,26.4
2018-06-24 18:42:01 UTC,2.92,0.0,2.92,0.0,23.33
2018-06-24 18:43:01 UTC,2.78,0.0,2.78,0.0,22.67
2018-06-24 18:44:01 UTC,3.02,0.0,3.02,0.0,24.67
2018-06-24 18:45:01 UTC,2.45,0.0,2.45,0.0,21.2
2018-06-24 18:46:01 UTC,3.02,0.0,3.02,0.0,25.74
2018-06-24 18:47:01 UTC,2.68,0.0,2.68,0.0,22.14
2018-06-24 18:48:01 UTC,2.9,0.0,2.9,0.0,23.6
2018-06-24 18:49:01 UTC,2.93,0.0,2.93,0.0,23.74
2018-06-24 18:50:01 UTC,2.48,0.0,2.48,0.0,22.27
2018-06-24 18:51:01 UTC,3.33,0.0,3.33,0.0,27.33
2018-06-24 18:52:01 UTC,2.45,0.0,2.45,0.0,20.94
2018-06-24 18:53:01 UTC,2.97,0.0,2.97,0.0,24.0
2018-06-24 18:54:01 UTC,2.82,0.0,2.82,0.0,24.54
2018-06-24 18:55:01 UTC,2.95,0.0,2.95,0.0,23.87
2018-06-24 18:56:01 UTC,3.07,0.0,3.07,0.0,24.67
2018-06-24 18:57:01 UTC,2.85,0.0,2.85,0.0,23.2
2018-06-24 18:58:01 UTC,2.67,0.0,2.67,0.0,23.6
2018-06-24 18:59:01 UTC,2.58,0.0,2.58,0.0,21.2
2018-06-24 19:00:01 UTC,2.95,0.0,2.95,0.0,23.87
2018-06-24 19:01:01 UTC,3.02,0.0,3.02,0.0,27.33
2018-06-24 19:02:01 UTC,2.8,0.0,2.8,0.0,22.67
2018-06-24 19:03:01 UTC,2.7,0.0,2.7,0.0,22.0
2018-06-24 19:04:01 UTC,2.9,0.0,2.9,0.0,23.47
2018-06-24 19:05:01 UTC,3.2,0.0,3.2,0.0,26.26
2018-06-24 19:06:01 UTC,2.88,0.0,2.88,0.0,23.45
2018-06-24 19:07:01 UTC,2.87,0.0,2.87,0.0,23.07
2018-06-24 19:08:01 UTC,2.65,0.0,2.65,0.0,21.2
2018-06-24 19:09:01 UTC,3.03,0.0,3.03,0.0,24.94
2018-06-24 19:10:01 UTC,2.53,0.0,2.53,0.0,20.54
2018-06-24 19:11:01 UTC,3.33,0.0,3.33,0.0,26.8
2018-06-24 19:12:01 UTC,2.63,0.0,2.63,0.0,21.34
2018-06-24 19:13:01 UTC,2.78,0.0,2.78,0.0,24.13
2018-06-24 19:14:01 UTC,2.65,0.0,2.65,0.0,21.34
2018-06-24 19:15:01 UTC,2.88,0.0,2.88,0.0,25.07
2018-06-24 19:16:01 UTC,3.18,0.0,3.18,0.0,26.8
2018-06-24 19:17:01 UTC,2.65,0.0,2.65,0.0,21.61
2018-06-24 19:18:01 UTC,2.67,0.0,2.67,0.0,22.8
2018-06-24 19:19:01 UTC,2.83,0.0,2.83,0.0,23.07
2018-06-24 19:20:01 UTC,2.72,0.0,2.72,0.0,23.61
2018-06-24 19:21:01 UTC,2.87,0.0,2.87,0.0,25.86
2018-06-24 19:22:01 UTC,2.8,0.0,2.8,0.0,22.8
2018-06-24 19:23:01 UTC,2.75,0.0,2.75,0.0,23.47
2018-06-24 19:24:01 UTC,2.7,0.0,2.7,0.0,21.73
2018-06-24 19:25:01 UTC,2.95,0.0,2.95,0.0,24.4
2018-06-24 19:26:01 UTC,3.05,0.0,3.05,0.0,24.94
2018-06-24 19:27:01 UTC,2.87,0.0,2.87,0.0,23.07
2018-06-24 19:28:01 UTC,2.8,0.0,2.8,0.0,24.0
2018-06-24 19:29:01 UTC,2.77,0.0,2.77,0.0,22.67
2018-06-24 19:30:01 UTC,2.65,0.0,2.65,0.0,22.13
2018-06-24 19:31:01 UTC,4.43,0.02,4.42,0.27,37.06
2018-06-24 19:32:01 UTC,3.13,0.08,3.05,2.0,24.67
2018-06-24 19:33:01 UTC,2.85,0.0,2.85,0.0,22.94
2018-06-24 19:34:01 UTC,2.83,0.0,2.83,0.0,23.47
2018-06-24 19:35:01 UTC,2.97,0.0,2.97,0.0,24.0
2018-06-24 19:36:01 UTC,3.02,0.0,3.02,0.0,24.4
2018-06-24 19:37:01 UTC,3.03,0.0,3.03,0.0,24.53
2018-06-24 19:38:01 UTC,2.5,0.0,2.5,0.0,22.14
2018-06-24 19:39:01 UTC,2.82,0.0,2.82,0.0,22.94
2018-06-24 19:40:01 UTC,2.7,0.0,2.7,0.0,21.87
2018-06-24 19:41:01 UTC,3.07,0.0,3.07,0.0,26.54
2018-06-24 19:42:01 UTC,3.0,0.0,3.0,0.0,24.27
2018-06-24 19:43:01 UTC,2.62,0.0,2.62,0.0,21.07
2018-06-24 19:44:01 UTC,2.98,0.22,2.77,3.33,22.53
2018-06-24 19:45:01 UTC,3.22,0.0,3.22,0.0,26.93
2018-06-24 19:46:01 UTC,3.0,0.0,3.0,0.0,24.26
2018-06-24 19:47:01 UTC,3.0,0.0,3.0,0.0,24.4
2018-06-24 19:48:01 UTC,2.65,0.0,2.65,0.0,21.6
2018-06-24 19:49:01 UTC,2.68,0.0,2.68,0.0,23.74
2018-06-24 19:50:01 UTC,3.08,0.0,3.08,0.0,25.06
2018-06-24 19:51:01 UTC,2.97,0.0,2.97,0.0,25.6
2018-06-24 19:52:01 UTC,2.73,0.0,2.73,0.0,22.4
2018-06-24 19:53:01 UTC,2.9,0.0,2.9,0.0,23.73
2018-06-24 19:54:01 UTC,2.87,0.0,2.87,0.0,23.47
2018-06-24 19:55:01 UTC,2.82,0.0,2.82,0.0,22.66
2018-06-24 19:56:01 UTC,3.37,0.0,3.37,0.0,27.2
2018-06-24 19:57:01 UTC,2.58,0.0,2.58,0.0,23.07
2018-06-24 19:58:01 UTC,2.92,0.0,2.92,0.0,23.87
2018-06-24 19:59:01 UTC,2.72,0.0,2.72,0.0,22.0
2018-06-24 20:00:01 UTC,2.98,0.0,2.98,0.0,24.14
2018-06-24 20:01:01 UTC,8.53,0.82,7.71,43.45,80.51
2018-06-24 20:02:01 UTC,2.72,0.0,2.72,0.0,22.27
2018-06-24 20:03:01 UTC,2.65,0.0,2.65,0.0,22.4
2018-06-24 20:04:01 UTC,2.95,0.0,2.95,0.0,24.01
2018-06-24 20:05:01 UTC,2.83,0.0,2.83,0.0,23.07
2018-06-24 20:06:01 UTC,2.92,0.0,2.92,0.0,23.6
2018-06-24 20:07:01 UTC,3.05,0.0,3.05,0.0,24.8
2018-06-24 20:08:01 UTC,2.92,0.0,2.92,0.0,23.87
2018-06-24 20:09:01 UTC,2.45,0.0,2.45,0.0,21.06
2018-06-24 20:10:01 UTC,2.99,0.0,2.99,0.0,24.28
2018-06-24 20:11:01 UTC,3.23,0.02,3.22,0.13,27.6
2018-06-24 20:12:01 UTC,2.8,0.0,2.8,0.0,22.8
2018-06-24 20:13:01 UTC,2.78,0.0,2.78,0.0,22.67
2018-06-24 20:14:01 UTC,2.68,0.0,2.68,0.0,21.6
2018-06-24 20:15:01 UTC,2.95,0.0,2.95,0.0,23.98
2018-06-24 20:16:01 UTC,3.15,0.0,3.15,0.0,25.6
2018-06-24 20:17:01 UTC,2.87,0.0,2.87,0.0,23.33
2018-06-24 20:18:01 UTC,2.9,0.0,2.9,0.0,23.6
2018-06-24 20:19:01 UTC,2.72,0.0,2.72,0.0,23.75
2018-06-24 20:20:01 UTC,2.68,0.0,2.68,0.0,21.6
2018-06-24 20:21:01 UTC,3.27,0.0,3.27,0.0,26.54
2018-06-24 20:22:01 UTC,2.93,0.0,2.93,0.0,24.0
2018-06-24 20:23:01 UTC,2.88,0.0,2.88,0.0,23.07
2018-06-24 20:24:01 UTC,2.98,0.0,2.98,0.0,24.8
2018-06-24 20:25:01 UTC,2.65,0.0,2.65,0.0,21.33
2018-06-24 20:26:01 UTC,3.28,0.0,3.28,0.0,26.68
2018-06-24 20:27:01 UTC,2.65,0.0,2.65,0.0,21.19
2018-06-24 20:28:01 UTC,3.02,0.0,3.02,0.0,24.94
2018-06-24 20:29:01 UTC,2.6,0.0,2.6,0.0,21.07
2018-06-24 20:30:01 UTC,3.0,0.0,3.0,0.0,24.01
2018-06-24 20:31:01 UTC,4.48,0.03,4.45,0.27,37.87
2018-06-24 20:32:01 UTC,2.97,0.02,2.95,4.27,24.01
2018-06-24 20:33:01 UTC,2.77,0.0,2.77,0.0,22.4
2018-06-24 20:34:01 UTC,2.8,0.0,2.8,0.0,23.07
2018-06-24 20:35:01 UTC,3.08,0.0,3.08,0.0,25.08
2018-06-24 20:36:01 UTC,3.28,0.0,3.28,0.0,26.67
2018-06-24 20:37:01 UTC,2.7,0.0,2.7,0.0,22.13
2018-06-24 20:38:01 UTC,2.9,0.0,2.9,0.0,23.48
2018-06-24 20:39:01 UTC,2.62,0.0,2.62,0.0,21.2
2018-06-24 20:40:01 UTC,2.73,0.0,2.73,0.0,23.21
2018-06-24 20:41:01 UTC,3.17,0.0,3.17,0.0,25.86
2018-06-24 20:42:01 UTC,2.87,0.0,2.87,0.0,23.2
2018-06-24 20:43:01 UTC,2.93,0.0,2.93,0.0,23.87
2018-06-24 20:44:01 UTC,2.82,0.0,2.82,0.0,22.93
2018-06-24 20:45:01 UTC,3.12,0.02,3.1,0.13,25.07
2018-06-24 20:46:01 UTC,2.98,0.0,2.98,0.0,24.14
2018-06-24 20:47:01 UTC,2.75,0.0,2.75,0.0,22.53
2018-06-24 20:48:01 UTC,2.93,0.0,2.93,0.0,23.61
2018-06-24 20:49:01 UTC,2.87,0.0,2.87,0.0,23.34
2018-06-24 20:50:01 UTC,2.8,0.0,2.8,0.0,22.8
2018-06-24 20:51:01 UTC,2.98,0.0,2.98,0.0,26.0
2018-06-24 20:52:01 UTC,3.0,0.0,3.0,0.0,24.26
2018-06-24 20:53:01 UTC,2.77,0.0,2.77,0.0,24.0
2018-06-24 20:54:01 UTC,2.8,0.0,2.8,0.0,22.94
2018-06-24 20:55:01 UTC,2.93,0.0,2.93,0.0,23.73
2018-06-24 20:56:01 UTC,3.35,0.0,3.35,0.0,26.94
2018-06-24 20:57:01 UTC,2.3,0.0,2.3,0.0,20.79
2018-06-24 20:58:01 UTC,2.83,0.0,2.83,0.0,23.07
2018-06-24 20:59:01 UTC,3.03,0.0,3.03,0.0,24.8
2018-06-24 21:00:01 UTC,4.92,0.43,4.48,32.41,36.14
2018-06-24 21:01:01 UTC,5.5,0.03,5.46,0.27,55.05
2018-06-24 21:02:01 UTC,2.89,0.0,2.89,0.0,25.82
2018-06-24 21:03:01 UTC,2.85,0.0,2.85,0.0,25.19
2018-06-24 21:04:01 UTC,5.64,1.13,4.5,26.02,54.17
2018-06-24 21:05:01 UTC,2.55,0.0,2.55,0.0,20.54
2018-06-24 21:06:01 UTC,9.79,6.81,2.98,261.34,27.71
2018-06-24 21:07:01 UTC,3.53,0.0,3.53,0.0,33.47
2018-06-24 21:08:01 UTC,2.67,0.0,2.67,0.0,21.34
2018-06-24 21:09:01 UTC,2.73,0.0,2.73,0.0,24.41
2018-06-24 21:10:01 UTC,2.78,0.0,2.78,0.0,22.54
2018-06-24 21:11:01 UTC,3.18,0.05,3.13,0.8,27.33
2018-06-24 21:12:01 UTC,2.78,0.0,2.78,0.0,22.8
2018-06-24 21:13:01 UTC,2.88,0.0,2.88,0.0,23.46
2018-06-24 21:14:01 UTC,2.73,0.0,2.73,0.0,22.14
2018-06-24 21:15:01 UTC,2.68,0.0,2.68,0.0,22.93
2018-06-24 21:16:01 UTC,3.52,0.0,3.52,0.0,28.66
2018-06-24 21:17:01 UTC,2.5,0.0,2.5,0.0,21.33
2018-06-24 21:18:01 UTC,2.82,0.0,2.82,0.0,22.8
2018-06-24 21:19:01 UTC,2.72,0.0,2.72,0.0,22.4
2018-06-24 21:20:01 UTC,3.05,0.0,3.05,0.0,25.08
2018-06-24 21:21:01 UTC,2.93,0.0,2.93,0.0,24.67
2018-06-24 21:22:01 UTC,3.17,0.0,3.17,0.0,25.73
2018-06-24 21:23:01 UTC,2.6,0.0,2.6,0.0,21.2
2018-06-24 21:24:01 UTC,2.78,0.0,2.78,0.0,22.67
2018-06-24 21:25:01 UTC,2.83,0.0,2.83,0.0,23.08
2018-06-24 21:26:01 UTC,3.46,0.0,3.46,0.0,27.84
2018-06-24 21:27:01 UTC,2.17,0.0,2.17,0.0,19.2
2018-06-24 21:28:01 UTC,2.98,0.0,2.98,0.0,24.14
2018-06-24 21:29:01 UTC,2.83,0.0,2.83,0.0,23.06
2018-06-24 21:30:01 UTC,4.64,0.18,4.45,8.0,37.22
2018-06-24 21:31:01 UTC,4.1,0.58,3.52,16.13,29.87
2018-06-24 21:32:01 UTC,3.53,0.32,3.22,6.93,26.0
2018-06-24 21:33:01 UTC,2.63,0.0,2.63,0.0,23.07
2018-06-24 21:34:01 UTC,3.05,0.0,3.05,0.0,25.07
2018-06-24 21:35:01 UTC,2.53,0.0,2.53,0.0,20.79
2018-06-24 21:36:01 UTC,3.12,0.0,3.12,0.0,25.2
2018-06-24 21:37:01 UTC,321.42,313.57,7.84,8081.81,1066.62
2018-06-24 21:38:01 UTC,2.67,0.03,2.63,4.4,21.33
2018-06-24 21:39:01 UTC,2.7,0.0,2.7,0.0,22.14
2018-06-24 21:40:01 UTC,2.93,0.0,2.93,0.0,23.87
2018-06-24 21:41:01 UTC,3.27,0.0,3.27,0.0,26.4
2018-06-24 21:42:01 UTC,2.72,0.0,2.72,0.0,22.14
2018-06-24 21:43:01 UTC,2.68,0.0,2.68,0.0,23.34
2018-06-24 21:44:01 UTC,2.97,0.07,2.9,0.8,23.6
2018-06-24 21:45:01 UTC,3.03,0.0,3.03,0.0,24.8
2018-06-24 21:46:01 UTC,2.72,0.0,2.72,0.0,21.87
2018-06-24 21:47:01 UTC,3.05,0.0,3.05,0.0,25.21
2018-06-24 21:48:01 UTC,3.0,0.0,3.0,0.0,24.27
2018-06-24 21:49:01 UTC,2.85,0.0,2.85,0.0,22.93
2018-06-24 21:50:01 UTC,3.15,0.0,3.15,0.0,26.41
2018-06-24 21:51:01 UTC,2.95,0.0,2.95,0.0,24.14
2018-06-24 21:52:01 UTC,2.93,0.0,2.93,0.0,23.47
2018-06-24 21:53:01 UTC,2.42,0.0,2.42,0.0,21.47
2018-06-24 21:54:01 UTC,3.07,0.0,3.07,0.0,25.47
2018-06-24 21:55:01 UTC,2.75,0.0,2.75,0.0,22.4
2018-06-24 21:56:01 UTC,3.15,0.0,3.15,0.0,25.48
2018-06-24 21:57:01 UTC,2.72,0.0,2.72,0.0,22.0
2018-06-24 21:58:01 UTC,2.98,0.0,2.98,0.0,24.54
2018-06-24 21:59:01 UTC,2.77,0.0,2.77,0.0,22.67
2018-06-24 22:00:01 UTC,2.77,0.0,2.77,0.0,22.27
2018-06-24 22:01:01 UTC,3.67,0.02,3.65,0.53,31.87
2018-06-24 22:02:01 UTC,2.95,0.0,2.95,0.0,24.14
2018-06-24 22:03:01 UTC,2.47,0.0,2.47,0.0,22.4
2018-06-24 22:04:01 UTC,2.97,0.0,2.97,0.0,24.41
2018-06-24 22:05:01 UTC,2.45,0.0,2.45,0.0,21.47
2018-06-24 22:06:01 UTC,3.02,0.0,3.02,0.0,25.6
2018-06-24 22:07:01 UTC,3.0,0.0,3.0,0.0,24.4
2018-06-24 22:08:01 UTC,2.88,0.0,2.88,0.0,23.58
2018-06-24 22:09:01 UTC,2.58,0.0,2.58,0.0,20.94
2018-06-24 22:10:01 UTC,2.8,0.0,2.8,0.0,24.0
2018-06-24 22:11:01 UTC,3.57,0.0,3.57,0.0,28.81
2018-06-24 22:12:01 UTC,2.67,0.0,2.67,0.0,21.87
2018-06-24 22:13:01 UTC,2.92,0.0,2.92,0.0,23.47
